tweetID,followers,listed,followings,verified,Total_favourite_count,tweet_favorite_count
882849190845469000,4251,57,245,0,2425,1
882849189906067000,322,2,1575,0,18172,0
882849184562389000,152,4,1192,0,12,0
882849179038401000,26,0,33,0,513,0
882849177306251000,286,2,73,0,332,0
882849177239261000,354,20,0,0,0,0
882849174961762000,6038,266,25,0,1,2
882849167852307000,3,0,68,0,7,0
882849166879330000,3,0,4,0,1,0
882849162953343000,22066,41,60,0,5,1
882849156124951000,158,4,674,0,10407,0
882849152324874000,66,0,171,0,1795,0
882849143286137000,647,0,49,0,8045,0
882849140224344000,379,45,228,0,24600,0
882849139297530000,96,2,227,0,238,0
882849137351430000,3072,123,1331,0,1301,1
882849134851617000,354,20,0,0,0,0
882849132913676000,326,6,131,0,53,0
882849127956140000,3326101,37138,72,1,2910,6
882849127192769000,95987,687,7,1,0,2
882849126831890000,179,15,122,0,43918,0
882849124864991000,57,0,182,0,1745,0
882849123883299000,326,6,131,0,53,0
882849121685524000,32,0,74,0,334,0
882849121605886000,3501,75,730,0,33027,0
882849115947897000,0,0,30,0,0,0
882849115113238000,1871,54,540,0,379,0
882849108230251000,3501,75,730,0,33027,0
882849107836105000,1398,56,556,0,37,0
882849100844216000,23033,2041,16112,0,0,0
882849094967763000,111,0,193,0,17430,0
882849093965533000,882598,762,67,1,5,124
882849092422038000,8001,247,791,1,494,1
882849089209090000,38,0,468,0,398,0
882849089125097000,84,0,205,0,159,0
882849088936395000,808,2,1726,0,682,0
882849088898613000,66,0,98,0,321,0
882849088873431000,55,0,40,0,631,0
882849088831537000,223,0,107,0,337,0
882849088818995000,411,2,66,0,209,0
882849088814801000,29,0,30,0,548,0
882849088802140000,140,1,85,0,211,0
882849088768627000,19,0,15,0,154,0
882849088433045000,24,0,24,0,602,0
882849088319795000,247,0,75,0,414,0
882849088311407000,95,0,73,0,510,0
882849088286237000,242,0,90,0,566,0
882849088227627000,209,5,491,0,893,0
882849088210837000,62,0,107,0,455,0
882849088210748000,148,0,52,0,785,0
882849088206651000,251,0,81,0,540,0
882849088202359000,221,0,86,0,331,0
882849088202342000,147,0,245,0,582,0
882849088198160000,70,0,53,0,160,0
882849088181461000,21,0,28,0,39,0
882849088051360000,75,0,26,0,323,0
882849087975940000,68,0,15,0,182,0
882849087967511000,5353,3,4635,0,861,0
882849087950733000,4099,0,3472,0,305,0
882849087879500000,166,0,81,0,382,0
882849087871001000,116,0,161,0,328,0
882849087594258000,11,0,41,0,173,0
882849087443292000,121,1,149,0,191,0
882849087434834000,64,0,772,0,296,0
882849087430709000,505,1,110,0,686,0
882849087418114000,93,0,69,0,393,0
882849087334138000,2211,1,3745,0,423,0
882849087032353000,159,17,384,0,132,0
882849084746367000,2646,223,972,0,0,0
882849061627462000,231,46,80,0,12513,0
882849055143064000,211,2,745,0,1618,0
882849054186713000,166,0,446,0,7530,0
882849052181668000,350,44,730,0,21812,0
882849050239787000,51,0,1214,0,38,0
882849046087569000,1621,426,3168,0,36767,0
882849043310723000,1562,8,148,0,97,4
882849038311281000,417,52,1103,0,1277,0
882849035337335000,556,16,518,0,6172,0
882849032590156000,274,0,226,0,7030,0
882849030631555000,2821,566,1912,0,269128,0
882849025325531000,88,0,90,0,33,0
882849023274734000,61,0,167,0,4001,0
882849021181677000,123,1,151,0,7556,0
882849015192146000,1110,78,1835,0,20286,0
882849014290436000,53,0,0,0,2,0
882849010809164000,1562,8,148,0,97,2
882849003423113000,322,3,982,0,4286,0
882849002328179000,113,21,655,0,18370,0
882848990617772000,42,1,657,0,314,0
882848990403764000,175,10,130,0,3,0
882848988856164000,738,14,344,0,19977,0
882848987128242000,706,41,883,0,27893,0
882848986939490000,310,3,33,0,309,0
882848982493516000,145,11,125,0,9161,0
882848972217475000,600,10,439,0,11600,0
882848970896286000,0,0,2,0,0,0
882848970279604000,1562,8,148,0,97,2
882848968392266000,17,0,253,0,524,0
882848967079453000,6450,83,666,0,32668,0
882848962625012000,600,10,439,0,11600,0
882848956266537000,31,0,56,0,874,0
882848951191446000,2,0,114,0,19,1
882848946061799000,514,24,1077,0,2151,0
882848944933528000,924,3,4983,0,9920,0
882848941494092000,348316,1571,67,1,102,3
882848935412236000,132,10,88,0,11421,0
882848931356361000,1562,8,148,0,97,2
882848918521881000,68,0,138,0,1900,0
882848916311495000,101,0,171,0,109,0
882848907830600000,1589,49,4033,0,18564,0
882848906144490000,2083,3,5005,0,8167,0
882848901572706000,170,6,452,0,0,0
882848898397520000,677133,602,194,1,3428,10
882848891191820000,1166,2,4998,0,4069,0
882848890868740000,193,67,108,0,19614,0
882848880366367000,480,27,1091,0,13621,0
882848880307712000,5470,96,1576,0,31245,0
882848878428598000,7,0,33,0,12,0
882848875043635000,618,32,4966,0,8406,0
882848873445822000,64,0,72,0,423,0
882848872858571000,7708,148,414,0,5726,0
882848854084788000,1027,678,316,0,153264,0
882848852612493000,373,23,81,0,28416,0
882848851765346000,541,88,446,0,725,0
882848845302047000,3,0,21,0,43,0
882848841296380000,1210,11,404,0,982,0
882848840709263000,3454460,2331,108,1,36,62
882848838674899000,366,0,389,0,621,1
882848830080680000,1562,8,148,0,97,2
882848822401135000,503,32,1145,0,1,0
882848821310624000,53,4,169,0,3485,0
882848814855532000,89,0,641,0,162,0
882848799839797000,59,0,167,0,482,0
882848796887192000,1630,120,1895,0,2113,0
882848795121164000,63,0,719,0,4705,0
882848794014085000,159,17,384,0,132,0
882848790532805000,347,16,1979,0,8947,0
882848790046065000,0,0,70,0,0,0
882848789953786000,0,0,6,0,20,0
882848789937045000,4,7,9,0,14,0
882848789924528000,1,0,5,0,14,0
882848789924422000,12,10,10,0,24,0
882848789773509000,1,0,7,0,14,0
882848789714715000,0,0,5,0,15,0
882848787156279000,4,0,20,0,17,0
882848778067300000,27,0,131,0,5,0
882848767141188000,88,0,438,0,33,0
882848767032078000,417,52,1103,0,1277,0
882848755346756000,482,15,2620,0,43863,0
882848748992254000,1832,29,591,0,9155,0
882848747360616000,62,13,287,0,2241,0
882848741572661000,3155,43,3300,0,1879,0
882848740398162000,141,9,281,0,889,0
882848723243459000,1049,35,674,0,975,0
882848715337343000,72,0,151,0,189,0
882848704478069000,0,0,6,0,0,0
882848702133486000,66,0,171,0,1795,0
882848689106170000,2831,15,2314,0,33493,0
882848687931744000,480,27,1091,0,13621,0
882848680411357000,472,42,163,0,3825,0
882848679006286000,480,27,1091,0,13621,0
882848675147416000,239,253,131,0,1880,0
882848669757846000,732,80,637,0,55526,0
882848667845055000,2,0,83,0,60,0
882848666414981000,627,1,1208,0,1259,0
882848664644981000,873,1,4128,0,13423,0
882848661171913000,1562,8,148,0,97,3
882848660148695000,33444,150,13,0,0,1
882848659787928000,2194,6,31,0,3643,0
882848654142394000,480,27,1091,0,13621,0
882848652946833000,1639,82,164,0,805,0
882848651638223000,1263,37,1322,0,15,0
882848651126522000,593,275,1579,0,36099,0
882848644126212000,81,0,152,0,213,0
882848637029466000,1894,14,333,0,7753,0
882848636601852000,0,61,67,0,84,0
882848632096956000,4369,142,667,0,8468,0
882848630482149000,759,207,160,0,294770,0
882848629060448000,88,0,438,0,33,0
882848628053656000,21,0,149,0,1229,0
882848626472518000,7593,71,333,0,7690,0
882848626401309000,480,27,1091,0,13621,0
882848624358674000,904,1,268,0,22,0
882848623997989000,49,0,98,0,50,0
882848620180943000,481,117,2339,0,33406,0
882848619602129000,62,13,287,0,2241,0
882848617874072000,4133,75,625,0,4648,0
882848617656189000,1919,11,721,0,22383,0
882848611570250000,166,19,116,0,406,0
882848608453771000,98,4,363,0,1334,0
882848608273416000,1562,8,148,0,97,2
882848603903062000,480,27,1091,0,13621,0
882848598962168000,324,0,2020,0,329,0
882848596332237000,25,0,84,0,0,0
882848580553331000,480,27,1091,0,13621,0
882848579957784000,324,0,2020,0,329,0
882848578015822000,480,27,1091,0,13621,0
882848577046815000,208,36,17,0,9419,0
882848574723113000,422,39,1083,0,2483,0
882848574278476000,13,2,30,0,229,1
882848571330097000,1786,23,1796,0,6920,0
882848568561738000,19,0,238,0,1085,0
882848567009968000,186,1,709,0,3587,0
882848565319655000,18,0,83,0,4,0
882848565273514000,164,3,63,0,7612,0
882848552002740000,164,3,63,0,7612,0
882848548743778000,189,1,263,0,9538,0
882848538564076000,25,0,84,0,0,0
882848537842549000,303,170,48,0,12340,0
882848534105641000,36093,243,90,0,6,0
882848529810456000,811,79,871,0,28548,0
882848521329586000,437,23,259,0,953,0
882848513532371000,656,14,1018,0,82940,0
882848507744457000,164,3,63,0,7612,0
882848503663174000,1516,31,666,0,11484,0
882848499783660000,82,1,374,0,1455,0
882848499255177000,355,5,2139,0,7397,0
882848491055325000,909,21,1518,0,71,0
882848490375852000,147,0,593,0,3999,0
882848488169423000,671,4,1524,0,24,0
882848486890156000,281,5,390,0,8856,0
882848485925507000,1562,8,148,0,97,0
882848484834951000,1179,38,2103,0,15492,4
882848482448376000,2921,25,169,0,12,2
882848476232646000,148,0,55,0,2462,0
882848474747634000,33,0,125,0,147,0
882848471534809000,2958,155,456,0,34351,0
882848464366744000,53,0,99,0,1668,0
882848463490138000,342,48,318,0,10980,0
882848460285891000,71,0,62,0,20,0
882848452018807000,20,8,139,0,4935,0
882848449971999000,1641,61,200,0,127,0
882848448646488000,171,10,241,0,4771,0
882848446687978000,90,0,198,0,991,0
882848438882259000,56,0,101,0,40,0
882848437926023000,588,7,231,0,849,0
882848431861096000,90,0,198,0,991,0
882848428375515000,1832,16,17,0,0,0
882848426005856000,3511,23,250,0,17353,0
882848420993671000,14857,65,423,0,4407,0
882848418493759000,26,0,145,0,144,0
882848416681906000,87,0,139,0,7958,0
882848414374822000,347,11,334,0,19156,0
882848411715863000,559,52,574,0,72814,0
882848410579096000,14,0,55,0,13,0
882848402358256000,45673,296,4809,0,194475,0
882848394816872000,281,5,390,0,8856,0
882848393675940000,5,0,136,0,25,0
882848389083406000,9208,181,8292,0,48547,0
882848388567511000,1694,39,1079,0,10137,0
882848373136515000,97,0,186,0,10981,0
882848372326973000,759,207,160,0,294770,0
882848371047678000,913,4,616,0,36848,0
882848367780417000,25,0,84,0,0,0
882848367717400000,556,16,518,0,6172,0
882848366924677000,12159,61,3471,0,2470,0
882848364295016000,17,0,111,0,214,0
882848363879813000,100,0,212,0,77,0
882848362210394000,244,46,195,0,12266,0
882848361296019000,1167,6,200,0,8470,0
882848359836508000,517,7,467,0,5552,0
882848357173137000,140,3,55,0,1284,0
882848353217917000,1090,6,1080,0,2614,0
882848349715546000,1562,8,148,0,97,0
882848341847155000,554,106,1845,0,18295,0
882848340861374000,409,5,393,0,18204,0
882848335375282000,1694,39,1079,0,10137,0
882848330685882000,281,5,390,0,8856,0
882848330455413000,425,9,250,0,966,0
882848328374821000,4218,8,1442,0,1899,0
882848327095726000,57,5,168,0,580,0
882848325770379000,260,28,331,0,17856,0
882848323144737000,84,1,101,0,207,0
882848323127845000,474,81,20,0,35589,0
882848321722876000,750,52,986,0,159278,0
882848316916191000,410,23,723,0,15098,0
882848314475115000,1308,60,978,0,13069,0
882848311367147000,6,0,18,0,1,1
882848311086010000,279,22,1131,0,795,0
882848306841268000,474,81,20,0,35589,0
882848303435723000,8,0,59,0,99,0
882848299429937000,303,170,48,0,12340,0
882848294770266000,245,10,557,0,169,0
882848292937257000,281,5,390,0,8856,0
882848283235897000,274,5,2140,0,228,0
882848277892219000,359,15,122,0,1426,0
882848275979792000,3,0,96,0,0,0
882848272276234000,85,0,41,0,7333,0
882848270912864000,4095,47,4732,0,4796,0
882848270166479000,1017,513,737,0,174,0
882848260964074000,281,5,390,0,8856,0
882848257055089000,361,12,873,0,10390,0
882848256333689000,313,6,1129,0,10161,0
882848246510616000,274,5,2140,0,228,0
882848243335541000,4219,64,308,0,9907,2
882848235613807000,274,5,2140,0,228,0
882848234518884000,556,16,518,0,6172,0
882848223018140000,1345,6,556,0,3154,0
882848222133109000,3,0,237,0,89,0
882848219599786000,65,4,195,0,719,0
882848215837450000,631,2,216,0,995,0
882848213895598000,4,0,60,0,355,0
882848212582896000,38,0,3,0,0,0
882848212385767000,5,0,93,0,0,0
882848211072934000,183,0,97,0,24,1
882848210561139000,29,0,188,0,8,0
882848210372448000,5125,10,5128,0,249,2
882848209940468000,27407,29,8673,0,10702,0
882848206652031000,164,1,1766,0,3174,0
882848203581739000,21,0,57,0,2,0
882848203514753000,2111,14,1483,0,249,0
882848190755738000,166,19,116,0,406,0
882848189795062000,759,207,160,0,294770,0
882848177220714000,274,5,2140,0,228,0
882848176998408000,5,0,58,0,0,0
882848168110457000,1514,90,491,0,77759,0
882848167649100000,2402,6,3554,0,824,1
882848164805476000,4323275,4717,271,1,4317,25
882848163094069000,164,1,1766,0,3174,0
882848162070675000,84,5,556,0,858,0
882848160690750000,60,5,558,0,2544,0
882848158320964000,36,16,178,0,10241,0
882848150863610000,2241,2,897,0,8477,0
882848146627465000,274,0,148,0,14425,0
882848145272480000,483,10,1712,0,5916,0
882848141371781000,59,8,130,0,422,0
882848137483870000,1407,104,4267,0,13288,0
882848137211249000,217,12,204,0,11735,0
882848136477028000,324,0,2020,0,329,0
882848131812958000,759,207,160,0,294770,0
882848131200594000,69,0,168,0,4724,0
882848130785575000,230,17,1096,0,8668,0
882848129757971000,274,5,2140,0,228,0
882848126352056000,1182,175,970,0,156248,0
882848120907866000,393,7,517,0,3786,0
882848120467542000,274,5,2140,0,228,0
882848118814851000,687,38,474,0,4940,0
882848111332295000,1146,1,4399,0,11,0
882848102096540000,154,0,245,0,6335,0
882848100196504000,56,1,72,0,1200,0
882848091048694000,2253,100,437,0,4018,0
882848080873345000,192,2,237,0,409,0
882848079644246000,183,2,689,0,9705,0
882848078398714000,17,0,111,0,214,0
882848072262238000,393,7,517,0,3786,0
882848066683810000,360,10,816,0,34767,0
882848063928189000,96,1,832,0,286,0
882848062581887000,210,0,260,0,10799,0
882848050057793000,568,39,300,0,1140,0
882848049021698000,46,2,11,0,0,0
882848049017496000,50,2,0,0,2,0
882848048962978000,92,4,29,0,979,0
882848048958783000,23,0,1,0,1,0
882848048946192000,392,4,453,0,1567,0
882848048916779000,38,2,4,0,0,0
882848048912621000,110,4,9,0,65,0
882848047150936000,902,23,344,0,4549,0
882848046668763000,226,2,826,0,14564,0
882848046400160000,79,4,14,0,3,0
882848046370800000,8,0,5,0,0,0
882848046370783000,148,2,19,0,4,0
882848046219841000,321,3,26,0,2033,0
882848043158077000,1660,3,1725,0,114,0
882848040767300000,5242,3,3865,0,46004,0
882848037344690000,16,0,77,0,7108,0
882848034920452000,2051,19,1233,0,681,1
882848032454259000,226,2,826,0,14564,0
882848032454091000,2181,63,2252,0,1617,0
882848031426478000,66,0,347,0,78,0
882848026720485000,393,7,517,0,3786,0
882848025810412000,19,0,238,0,1085,0
882848025520906000,116,8,376,0,10770,0
882848024422007000,45673,296,4809,0,194475,0
882848019053507000,20975,116,175,0,26062,0
882848018474693000,144,3,113,0,99,0
882848016947925000,89,0,62,0,2929,0
882848005237244000,240,6,543,0,572,0
882848002653565000,170,34,810,0,17090,0
882847988695151000,340,10,76,0,5315,0
882847987176813000,15,0,15,0,634,0
882847987138822000,2190,151,1437,0,27518,0
882847984895111000,226,2,826,0,14564,0
882847982235914000,787,13,601,0,20935,0
882847973004255000,949,62,203,0,30323,0
882847969086538000,31,0,130,0,1574,0
882847968323183000,5242,3,3865,0,46004,0
882847966385643000,231,27,222,0,39050,0
882847961067213000,1458,43,845,0,53305,0
882847959041192000,5242,3,3865,0,46004,0
882847950933709000,2017,12,1492,0,1045,0
882847932843795000,419,2,347,0,290,0
882847929286836000,4127,45,3040,0,4116,0
882847925490950000,165,15,161,0,3910,0
882847918021112000,2155,16,590,0,1804,0
882847900753171000,326,0,1400,0,7143,0
882847898911879000,184,0,152,0,125,0
882847891391365000,1811,2,1661,0,0,0
882847890665755000,2173,65,1833,0,63070,0
882847888946188000,49,0,356,0,522,0
882847880221950000,1458,43,845,0,53305,0
882847873636991000,543,473,4,0,0,0
882847872986645000,393,7,517,0,3786,0
882847866712195000,699,77,1922,0,66912,0
882847858038157000,10151,22,7838,0,23705,0
882847857769718000,31879,8,17192,0,62517,0
882847853554655000,7287,743,6427,0,12976,0
882847853529322000,185,0,266,0,7679,0
882847846810042000,621,1,972,0,5241,1
882847838316659000,194,25,615,0,5196,0
882847837872173000,682,28,108,0,93,0
882847836311704000,1504,21,349,0,456,0
882847834227171000,28,2,126,0,240,0
882847819844919000,21,0,57,0,2,0
882847816518779000,393,7,517,0,3786,0
882847816078565000,355,5,2139,0,7397,0
882847814836822000,25,0,160,0,18,0
882847812836373000,34,0,265,0,20,0
882847810642600000,4127,45,3040,0,4116,0
882847804103721000,4219,64,308,0,9907,2
882847804095377000,81,1,1181,0,3473,0
882847802987905000,210,0,260,0,10799,0
882847802803540000,180,6,358,0,7852,0
882847802711265000,419,2,347,0,290,0
882847802245603000,27,0,10,0,721,0
882847802161746000,20751,58,359,1,27,1
882847792254812000,4819,186,89,0,1330,0
882847783975133000,36,16,178,0,10241,0
882847777650164000,19,0,376,0,169,0
882847772277318000,393,7,517,0,3786,0
882847769018454000,296,5,2318,0,31659,0
882847766564688000,4,0,96,0,19,0
882847761581855000,183,2,689,0,9705,0
882847753243693000,9,0,99,0,276,0
882847744481673000,9821,123,1203,0,1511,0
882847732616110000,90,0,198,0,991,0
882847726152450000,0,0,6,0,1,0
882847718598742000,450,29,549,0,1228,0
882847718594327000,506,58,321,0,11647,0
882847713020084000,294,15,128,0,1220,0
882847712764281000,287,8,545,0,187,0
882847711141274000,195,0,842,0,9073,0
882847708502827000,72,7,309,0,2078,0
882847703864050000,6523,29,14,0,19,1
882847702018601000,13,16,91,0,8,0
882847700559024000,4708,100,1528,0,1827,0
882847689058267000,265,6,990,0,23052,0
882847682133242000,106,0,191,0,26289,0
882847681776828000,5349,116,314,0,31329,0
882847674801586000,268,2,757,0,17593,0
882847674378195000,32,0,216,0,3323,0
882847662348710000,45673,296,4809,0,194475,0
882847653033386000,4819,186,89,0,1330,1
882847651842081000,556,16,518,0,6172,0
882847645932204000,393,7,517,0,3786,0
882847645185827000,27407,29,8673,0,10702,0
882847639200575000,7593,71,333,0,7690,0
882847624918737000,393,7,517,0,3786,0
882847620837896000,194,25,615,0,5196,0
882847616798786000,49,0,323,0,753,0
882847615670473000,1,0,28,0,31,0
882847613548196000,1,0,28,0,31,0
882847606036193000,84,4,261,0,1093,0
882847600512074000,2958,21,826,0,141834,2
882847586004152000,3025,142,1058,0,115478,0
882847584460689000,27407,29,8673,0,10702,0
882847584317874000,393,7,517,0,3786,0
882847579926614000,12833,404,258,0,352271,0
882847576122327000,6,0,40,0,79,0
882847564139291000,4819,186,89,0,1330,0
882847563749237000,296,5,2318,0,31659,0
882847561924596000,7500,165,179,0,23188,2
882847550990033000,45673,296,4809,0,194475,0
882847531180335000,393,7,517,0,3786,0
882847528005149000,636,38,1384,0,8797,0
882847525895622000,871,18,629,0,14450,0
882847521181184000,31,0,368,0,1343,0
882847514499658000,4219,64,308,0,9907,1
882847513887113000,1,0,40,0,15,1
882847513090245000,393,7,517,0,3786,0
882847502332039000,8602,18,162,0,24822,0
882847501895651000,557,26,500,0,5411,2
882847500905873000,658,56,550,0,10115,0
882847497424560000,393,7,517,0,3786,0
882847488746504000,105,22,54,0,7235,0
882847488469860000,111,7,34,0,536,0
882847486183965000,4819,186,89,0,1330,0
882847480550904000,393,7,517,0,3786,0
882847475752554000,16,0,220,0,979,0
882847462913790000,393,7,517,0,3786,0
882847462330860000,581,5,556,0,54284,0
882847460246266000,4629,39,836,0,3718,0
882847458971308000,20322,28,521,0,7494,1
882847453765972000,446,30,1618,0,335,1
882847446644257000,55,0,103,0,4845,0
882847446245692000,20,0,121,0,1154,0
882847444349756000,393,7,517,0,3786,0
882847443540300000,1478,43,920,0,26601,0
882847440465830000,93389,232,371,0,427,4
882847437915914000,84,4,261,0,1093,0
882847437718569000,659,77,529,0,82656,0
882847426272387000,393,7,517,0,3786,0
882847423323927000,0,0,1,0,2,0
882847422820516000,359,4,1307,0,6242,0
882847419951587000,199,33,713,0,2720,0
882847418412397000,152,1,270,0,21942,0
882847418051551000,787,52,486,0,16030,0
882847415681794000,113,0,210,0,75,0
882847410707235000,36,3,69,0,448,0
882847409637872000,84,4,261,0,1093,0
882847405829308000,393,7,517,0,3786,0
882847405242274000,27407,29,8673,0,10702,0
882847402859741000,31821,107,68,0,13022,0
882847388313854000,2,0,53,0,0,0
882847386095112000,393,7,517,0,3786,0
882847382110470000,2698,11,94,0,5563,0
882847381481431000,52,13,795,0,2331,0
882847367828865000,145,1,256,0,649,0
882847367103480000,282,33,987,0,10301,0
882847364855153000,393,7,517,0,3786,0
882847351244694000,66,0,661,0,2842,0
882847350389080000,633,5,106,0,0,0
882847344135295000,393,7,517,0,3786,0
882847343590072000,111,1,478,0,5712,0
882847338787729000,83,0,412,0,3584,0
882847335390347000,4819,186,89,0,1330,0
882847331896377000,1321,75,1776,0,9563,0
882847316624978000,14,0,75,0,56,0
882847306252521000,12922,1029,84,0,51,0
882847301634597000,50,0,66,0,441,0
882847301273649000,83,45,177,0,1055,0
882847297360470000,341,42,277,0,34502,0
882847296827806000,910,386,2826,0,41127,0
882847295657718000,104,0,64,0,1358,0
882847281770185000,1321,75,1776,0,9563,0
882847281627750000,9,0,53,0,149,2
882847280906330000,151,10,220,0,2641,0
882847280780280000,245,2,239,0,740,0
882847279476036000,465,2,104,0,10156,0
882847278607868000,286,89,147,0,6336,0
882847277458497000,4296,15,185,0,1002,0
882847274786841000,11,0,43,0,0,0
882847273549406000,280,13,197,0,820,0
882847272056349000,63,1,284,0,2846,0
882847271452373000,671,65,199,0,47924,0
882847259825775000,71,0,62,0,20,0
882847257602556000,54,0,306,0,1077,0
882847248329179000,0,0,21,0,1,0
882847246965813000,4378,37,90,0,308,3
882847233993044000,580,8,938,0,132,0
882847231489053000,12,0,248,0,305,0
882847222043431000,625,96,361,0,46358,0
882847220525093000,2312,56,4401,0,43215,0
882847217790464000,4819,186,89,0,1330,0
882847215923872000,393,7,517,0,3786,0
882847213264621000,52,0,135,0,516,0
882847213151429000,541,88,446,0,725,0
882847209137422000,10234,111,1837,0,57007,0
882847207635927000,103,5,344,0,36,0
882847206889333000,3300,37,3394,0,34739,0
882847201268965000,90,0,198,0,991,0
882847197322125000,955,72,4332,0,315,0
882847194109182000,23,0,22,0,110,1
882847193941410000,617,6,1878,0,2192,0
882847191844348000,3040,41,108,0,35670,0
882847189591966000,778,138,1696,0,28,0
882847189252297000,19684,28,5555,0,11581,0
882847187159351000,1539,110,168,0,0,0
882847186555482000,5732,2759,5527,0,5481,0
882847183220945000,293,1,283,0,1769,0
882847174865830000,5570,33,3710,0,4017,0
882847172538110000,7,0,46,0,509,0
882847170294149000,222,2,157,0,374,0
882847164606460000,15178,27,14946,0,32,1
882847162081489000,502,10,2495,0,97,0
882847157090492000,58607,164,33726,0,18621,0
882847149972570000,15659,41,13809,0,4733,0
882847148194136000,119,82,70,0,770,0
882847140006867000,7261,24,1161,0,27998,0
882847138736222000,435,8,1094,0,0,0
882847132998287000,305408,576,0,1,0,61
882847126853734000,695,57,396,0,7064,1
882847122034377000,3060,16,2453,0,938,1
882847118733451000,506,3,309,0,16565,0
882847116116189000,913,4,616,0,36848,0
882847105689301000,8,0,95,0,158,0
882847096256078000,19,0,238,0,1085,0
882847090459542000,6246,48,2437,0,35347,0
882847089679454000,29548,52,50,0,3,1
882847086491779000,29,0,162,0,566,0
882847085879595000,4819,186,89,0,1330,1
882847085502050000,1850,105,2124,0,66481,0
882847077914497000,77,0,343,0,176,0
882847073426694000,4646,189,2577,0,308054,0
882847069098127000,369,5,1526,0,10616,0
882847066732597000,172,6,119,0,4179,0
882847062861238000,3353,33,4408,0,29847,0
882847058692100000,45,1,284,0,2714,0
882847044263715000,296,5,2318,0,31659,0
882847037925892000,870,12,4887,0,7176,0
882847036235800000,4219,64,308,0,9907,1
882847035442864000,12327,61,535,0,45516,0
882847020926419000,176,16,255,0,677,0
882847020070965000,464,1,511,0,6310,0
882847019278184000,369,5,1526,0,10616,1
882847010461815000,889,0,905,0,89270,0
882847002421318000,15,0,9,0,128,0
882846990110872000,63,20,49,0,19,0
882846987837743000,31,0,33,0,517,0
882846961388466000,450,45,154,0,1847,0
882846959039644000,30132,171,340,0,3508,0
882846957810598000,47,0,98,0,0,0
882846957458293000,24,0,9,0,0,0
882846954610336000,1357,60,283,0,49904,0
882846952894775000,94,0,265,0,2274,0
882846949191430000,222,2,157,0,374,0
882846946519433000,3776,52,395,0,6329,0
882846945365983000,56,8,105,0,268,0
882846944242135000,30132,171,340,0,3508,0
882846942434173000,470,3,116,0,1613,0
882846942425784000,805,11,2091,0,9362,0
882846941889126000,4819,186,89,0,1330,0
882846935576609000,4,0,6,0,0,0
882846932346880000,1007,7,149,0,11956,0
882846923077452000,3,0,25,0,4,0
882846915548897000,320,1,3984,0,12302,0
882846901040812000,1102,27,1053,0,59093,0
882846898809451000,1,0,15,0,44,0
882846892689896000,404,22,0,0,0,0
882846892484215000,23362,771,780,0,129100,0
882846887711314000,67,2,136,0,897,0
882846887182606000,36599,376,36416,0,82863,0
882846885827957000,321,21,686,0,5042,0
882846884259258000,738,14,344,0,19977,0
882846882321416000,4,0,76,0,894,0
882846879452545000,77,9,88,0,776,0
882846877191815000,185,1,191,0,1242,0
882846874927026000,1553,2,2097,0,717,0
882846874822226000,482,4,2236,0,481,0
882846873857532000,1567,1,3126,0,265,0
882846873660338000,9,0,85,0,2,0
882846873639322000,2400,4,1150,0,821,0
882846873635172000,1134,1,1684,0,341,0
882846873559630000,14394,20,13091,0,3997,0
882846872028668000,99,1,63,0,0,0
882846871667884000,910,386,2826,0,41127,0
882846870321627000,222,2,157,0,374,0
882846856845210000,2345,11,2773,0,13918,0
882846853900808000,144,8,210,0,8624,0
882846850742714000,222,2,157,0,374,0
882846850717536000,410,4,208,0,143,0
882846848108593000,82,1,29,0,1153,1
882846845809983000,873,45,306,0,15414,0
882846843561837000,838,89,573,0,31726,0
882846836788253000,11701,97,371,0,20768,0
882846834548277000,873,45,306,0,15414,0
882846832820314000,3898,79,971,0,20735,0
882846831008502000,3511,23,250,0,17353,0
882846828441485000,575,5,3668,0,6047,0
882846823190192000,481,117,2339,0,33406,0
882846820036100000,1321,75,1776,0,9563,0
882846818349875000,746,217,1,0,1,0
882846817079116000,426,45,125,0,1796,0
882846812897514000,75536,928,884,0,61548,0
882846811873919000,873,45,306,0,15414,0
882846811156734000,746,217,1,0,1,0
882846810829672000,4819,186,89,0,1330,1
882846808187085000,575,5,3668,0,6047,0
882846805821706000,181,4,693,0,3987,0
882846805376983000,746,217,1,0,1,0
882846799530049000,224,25,672,0,24137,0
882846798456299000,165,15,161,0,3910,0
882846797961540000,222,2,157,0,374,0
882846795960910000,65,0,22,0,1914,0
882846795222499000,746,217,1,0,1,0
882846794958258000,2891,9,86,0,451,0
882846793217712000,36,0,164,0,3513,0
882846792919827000,103,1,112,0,287,0
882846791850271000,10049,2,261,0,5360,0
882846791430832000,5583,13,1567,0,320,0
882846790411633000,31,17,38,0,2626,0
882846790244082000,199,14,723,0,1623,0
882846787991736000,4219,64,308,0,9907,3
882846779355562000,3182,39,221,0,9053,0
882846775949889000,65,0,22,0,1914,0
882846768190423000,355,12,791,0,491,0
882846766000775000,47,0,98,0,0,0
882846763337613000,146,2,417,0,18430,0
882846755330466000,88,3,944,0,6763,0
882846751467680000,222,2,157,0,374,0
882846748007252000,7787,268,116,0,24797,0
882846744924611000,0,61,67,0,84,0
882846744689742000,554,106,1845,0,18295,0
882846744014459000,223,7,390,0,283,0
882846741808034000,446,12,67,0,16939,0
882846739404800000,3110,49,47,0,201,0
